condition,strategy,timeout_ms,run,group_id,object_id,frame_type,latency_ms
congested,reset-at-object,100,3,3,3,P,50.4
congested,reset-at-object,100,3,3,4,P,50.1
congested,reset-at-object,100,3,3,5,P,50.3
congested,reset-at-object,100,3,3,6,P,50.2
congested,reset-at-object,100,3,3,7,P,50.2
congested,reset-at-object,100,3,3,8,P,50.5
congested,reset-at-object,100,3,3,9,P,50.3
congested,reset-at-object,100,3,3,10,P,50.3
congested,reset-at-object,100,3,3,11,P,50.2
congested,reset-at-object,100,3,3,12,P,50.2
congested,reset-at-object,100,3,3,13,P,50.5
congested,reset-at-object,100,3,3,14,P,50.2
congested,reset-at-object,100,3,3,15,P,50.3
congested,reset-at-object,100,3,3,16,P,50.5
congested,reset-at-object,100,3,3,17,P,50.3
congested,reset-at-object,100,3,3,18,P,50.3
congested,reset-at-object,100,3,3,19,P,50.2
congested,reset-at-object,100,3,3,20,P,50.5
congested,reset-at-object,100,3,3,21,P,50.2
congested,reset-at-object,100,3,3,22,P,50.2
congested,reset-at-object,100,3,3,23,P,50.4
congested,reset-at-object,100,3,3,24,P,50.3
congested,reset-at-object,100,3,3,25,P,50.3
congested,reset-at-object,100,3,3,26,P,50.3
congested,reset-at-object,100,3,3,27,P,50.3
congested,reset-at-object,100,3,3,28,P,50.4
congested,reset-at-object,100,3,3,29,P,50.4
congested,reset-at-object,100,3,4,0,I,50.9
congested,reset-at-object,100,3,4,1,P,50.3
congested,reset-at-object,100,3,4,2,P,50.5
congested,reset-at-object,100,3,4,3,P,50.5
congested,reset-at-object,100,3,4,4,P,50.5
congested,reset-at-object,100,3,4,5,P,50.6
congested,reset-at-object,100,3,4,6,P,50.4
congested,reset-at-object,100,3,4,7,P,50.6
congested,reset-at-object,100,3,4,8,P,50.9
congested,reset-at-object,100,3,4,9,P,50.4
congested,reset-at-object,100,3,4,10,P,50.3
congested,reset-at-object,100,3,4,11,P,50.3
congested,reset-at-object,100,3,5,0,I,50.5
congested,reset-at-object,100,3,5,1,P,50.3
congested,reset-at-object,100,3,5,2,P,50.4
congested,reset-at-object,100,3,5,3,P,50.3
congested,reset-at-object,100,3,5,4,P,50.4
congested,reset-at-object,100,3,5,5,P,50.3
congested,reset-at-object,100,3,5,6,P,50.5
congested,reset-at-object,100,3,5,7,P,50.5
congested,reset-at-object,100,3,5,8,P,50.5
congested,reset-at-object,100,3,5,9,P,50.5
congested,reset-at-object,100,3,5,10,P,50.3
congested,reset-at-object,100,3,5,11,P,50.4
congested,reset-at-object,100,3,5,12,P,50.3
congested,reset-at-object,100,3,5,13,P,50.2
congested,reset-at-object,100,3,5,14,P,50.2
congested,reset-at-object,100,3,5,15,P,50.2
congested,reset-at-object,100,3,5,16,P,50.2
congested,reset-at-object,100,3,5,17,P,50.2
congested,reset-at-object,100,3,5,18,P,50.3
congested,reset-at-object,100,3,5,19,P,50.3
congested,reset-at-object,100,3,5,20,P,50.3
congested,reset-at-object,100,3,5,21,P,50.4
congested,reset-at-object,100,3,5,22,P,50.2
congested,reset-at-object,100,3,5,23,P,50.3
congested,reset-at-object,100,3,5,24,P,50.3
congested,reset-at-object,100,3,5,25,P,50.4
congested,reset-at-object,100,3,5,26,P,50.5
congested,reset-at-object,100,3,5,27,P,50.4
congested,reset-at-object,100,3,5,28,P,50.5
congested,reset-at-object,100,3,5,29,P,50.5
congested,reset-at-object,100,3,6,0,I,192.9
congested,reset-at-object,100,3,6,1,P,167.6
congested,reset-at-object,100,3,6,2,P,138.0
congested,reset-at-object,100,3,6,3,P,108.7
congested,reset-at-object,100,3,6,4,P,81.4
congested,reset-at-object,100,3,6,5,P,58.2
congested,reset-at-object,100,3,6,6,P,50.5
congested,reset-at-object,100,3,6,7,P,50.4
congested,reset-at-object,100,3,6,8,P,50.4
congested,reset-at-object,100,3,6,9,P,50.5
congested,reset-at-object,100,3,6,10,P,50.2
congested,reset-at-object,100,3,6,11,P,50.4
congested,reset-at-object,100,3,6,12,P,50.3
congested,reset-at-object,100,3,6,13,P,50.3
congested,reset-at-object,100,3,6,14,P,50.2
congested,reset-at-object,100,3,6,15,P,50.3
congested,reset-at-object,100,3,6,16,P,50.2
congested,reset-at-object,100,3,6,17,P,50.5
congested,reset-at-object,100,3,6,18,P,50.3
congested,reset-at-object,100,3,6,19,P,50.2
congested,reset-at-object,100,3,6,20,P,50.5
congested,reset-at-object,100,3,6,21,P,50.4
congested,reset-at-object,100,3,6,22,P,50.4
congested,reset-at-object,100,3,6,23,P,50.4
congested,reset-at-object,100,3,6,24,P,50.3
congested,reset-at-object,100,3,6,25,P,50.5
congested,reset-at-object,100,3,6,26,P,50.5
congested,reset-at-object,100,3,6,27,P,50.3
congested,reset-at-object,100,3,6,28,P,50.3
congested,reset-at-object,100,3,6,29,P,54.9
congested,reset-at-object,100,3,7,0,I,216.1
congested,reset-at-object,100,3,7,1,P,187.0
congested,reset-at-object,100,3,7,2,P,159.9
congested,reset-at-object,100,3,7,3,P,135.8
congested,reset-at-object,100,3,7,4,P,112.7
congested,reset-at-object,100,3,7,5,P,91.1
congested,reset-at-object,100,3,7,6,P,70.8
congested,reset-at-object,100,3,7,7,P,50.9
congested,reset-at-object,100,3,7,8,P,50.3
congested,reset-at-object,100,3,7,9,P,50.5
congested,reset-at-object,100,3,7,10,P,50.6
congested,reset-at-object,100,3,7,11,P,50.6
congested,reset-at-object,100,3,7,12,P,50.6
congested,reset-at-object,100,3,7,13,P,50.5
congested,reset-at-object,100,3,7,14,P,50.4
congested,reset-at-object,100,3,7,15,P,50.4
congested,reset-at-object,100,3,7,16,P,50.4
congested,reset-at-object,100,3,7,17,P,50.3
congested,reset-at-object,100,3,7,18,P,50.4
congested,reset-at-object,100,3,7,19,P,50.4
congested,reset-at-object,100,3,7,20,P,50.5
congested,reset-at-object,100,3,7,21,P,50.4
congested,reset-at-object,100,3,7,22,P,50.3
congested,reset-at-object,100,3,7,23,P,50.4
congested,reset-at-object,100,3,7,24,P,50.4
congested,reset-at-object,100,3,7,25,P,50.4
congested,reset-at-object,100,3,7,26,P,50.5
congested,reset-at-object,100,3,7,27,P,50.3
congested,reset-at-object,100,3,7,28,P,50.3
congested,reset-at-object,100,3,7,29,P,69.7
congested,reset-at-object,100,3,8,0,I,240.0
congested,reset-at-object,100,3,8,1,P,208.0
congested,reset-at-object,100,3,8,2,P,194.2
congested,reset-at-object,100,3,8,3,P,185.8
congested,reset-at-object,100,3,8,4,P,176.6
congested,reset-at-object,100,3,8,5,P,173.2
congested,reset-at-object,100,3,8,6,P,171.4
congested,reset-at-object,100,3,8,7,P,162.8
congested,reset-at-object,100,3,8,8,P,170.0
congested,reset-at-object,100,3,8,9,P,173.5
congested,reset-at-object,100,3,8,10,P,170.8
congested,reset-at-object,100,3,8,11,P,172.9
congested,reset-at-object,100,3,8,12,P,170.2
congested,reset-at-object,100,3,8,13,P,173.7
congested,reset-at-object,100,3,8,14,P,173.3
congested,reset-at-object,100,3,8,15,P,179.6
congested,reset-at-object,100,3,8,16,P,173.9
congested,reset-at-object,100,3,8,17,P,175.7
congested,reset-at-object,100,3,8,18,P,171.5
congested,reset-at-object,100,3,8,19,P,180.3
congested,reset-at-object,100,3,8,20,P,178.0
congested,reset-at-object,100,3,8,21,P,183.9
congested,reset-at-object,100,3,8,22,P,183.5
congested,reset-at-object,100,3,8,23,P,194.7
congested,reset-at-object,100,3,8,24,P,189.7
congested,reset-at-object,100,3,8,25,P,195.5
congested,reset-at-object,100,3,8,26,P,197.4
congested,reset-at-object,100,3,8,27,P,200.7
congested,reset-at-object,100,3,8,28,P,208.6
congested,reset-at-object,100,3,8,29,P,346.0
congested,reset-at-object,100,3,9,0,I,558.0
congested,reset-at-object,100,3,9,1,P,566.0
congested,reset-at-object,100,3,9,2,P,537.7
congested,reset-at-object,100,3,9,3,P,536.5
congested,reset-at-object,100,3,9,4,P,517.5
congested,reset-at-object,100,3,9,5,P,542.4
congested,reset-at-object,100,3,9,6,P,535.8
congested,reset-at-object,100,3,9,7,P,521.4
congested,reset-at-object,100,3,9,8,P,522.9
congested,reset-at-object,100,3,9,9,P,547.6
congested,reset-at-object,100,3,9,10,P,534.7
congested,reset-at-object,100,3,9,11,P,560.1
congested,reset-at-object,100,3,9,12,P,554.5
congested,reset-at-object,100,3,9,13,P,542.9
congested,reset-at-object,100,3,9,14,P,558.6
congested,reset-at-object,100,3,9,15,P,574.9
congested,reset-at-object,100,3,9,16,P,565.1
congested,reset-at-object,100,3,9,17,P,586.1
congested,reset-at-object,100,3,9,18,P,577.7
congested,reset-at-object,100,3,9,19,P,590.0
congested,reset-at-object,100,3,9,20,P,558.1
congested,reset-at-object,100,3,9,21,P,558.6
congested,reset-at-object,100,3,9,22,P,594.9
congested,reset-at-object,100,3,9,23,P,586.3
congested,reset-at-object,100,3,9,24,P,575.1
congested,reset-at-object,100,3,9,25,P,599.8
congested,reset-at-object,100,3,9,26,P,616.8
congested,reset-at-object,100,3,9,27,P,621.9
congested,reset-at-object,100,3,9,28,P,619.5
congested,reset-at-object,100,3,10,0,I,973.0
congested,reset-at-object,100,3,11,0,I,548.9
congested,reset-at-object,100,3,12,0,I,584.4
congested,reset-at-object,100,3,13,0,I,691.2
congested,reset-at-object,100,3,14,0,I,691.1
congested,reset-at-object,100,3,15,0,I,738.7
congested,reset-at-object,100,3,16,0,I,798.3
congested,reset-at-object,100,3,17,0,I,928.2
congested,reset-at-object,100,3,18,0,I,928.4
congested,reset-at-object,100,3,19,0,I,951.8
congested,reset-at-object,100,3,20,0,I,940.7
congested,reset-at-object,100,3,21,0,I,426.5
congested,reset-at-object,100,3,22,0,I,370.4
congested,reset-at-object,100,3,22,1,P,344.2
congested,reset-at-object,100,3,22,2,P,317.3
congested,reset-at-object,100,3,22,3,P,292.1
congested,reset-at-object,100,3,22,4,P,266.1
congested,reset-at-object,100,3,22,5,P,241.8
congested,reset-at-object,100,3,22,6,P,217.4
congested,reset-at-object,100,3,22,7,P,193.8
congested,reset-at-object,100,3,22,8,P,167.7
congested,reset-at-object,100,3,22,9,P,143.7
congested,reset-at-object,100,3,22,10,P,118.0
congested,reset-at-object,100,3,22,11,P,93.6
congested,reset-at-object,100,3,22,12,P,66.3
congested,reset-at-object,100,3,22,13,P,50.2
congested,reset-at-object,100,3,22,14,P,50.2
congested,reset-at-object,100,3,22,15,P,50.2
congested,reset-at-object,100,3,22,16,P,50.3
congested,reset-at-object,100,3,22,17,P,50.3
congested,reset-at-object,100,3,22,18,P,50.4
congested,reset-at-object,100,3,22,19,P,50.4
congested,reset-at-object,100,3,22,20,P,50.3
congested,reset-at-object,100,3,22,21,P,50.3
congested,reset-at-object,100,3,22,22,P,50.3
congested,reset-at-object,100,3,22,23,P,50.3
congested,reset-at-object,100,3,22,24,P,50.4
congested,reset-at-object,100,3,22,25,P,50.7
congested,reset-at-object,100,3,22,26,P,50.4
congested,reset-at-object,100,3,22,27,P,50.3
congested,reset-at-object,100,3,22,28,P,50.3
congested,reset-at-object,100,3,22,29,P,54.2
congested,reset-at-object,100,3,23,0,I,370.5
congested,reset-at-object,100,3,23,1,P,343.6
congested,reset-at-object,100,3,23,2,P,321.6
congested,reset-at-object,100,3,23,3,P,298.9
congested,reset-at-object,100,3,23,4,P,274.8
congested,reset-at-object,100,3,23,5,P,253.2
congested,reset-at-object,100,3,23,6,P,231.3
congested,reset-at-object,100,3,23,7,P,211.8
congested,reset-at-object,100,3,23,8,P,190.9
congested,reset-at-object,100,3,23,9,P,187.9
congested,reset-at-object,100,3,23,10,P,187.5
congested,reset-at-object,100,3,23,11,P,192.1
congested,reset-at-object,100,3,23,12,P,200.2
congested,reset-at-object,100,3,23,13,P,200.2
congested,reset-at-object,100,3,23,14,P,177.3
congested,reset-at-object,100,3,23,15,P,154.8
congested,reset-at-object,100,3,23,16,P,131.7
congested,reset-at-object,100,3,23,17,P,110.1
congested,reset-at-object,100,3,23,18,P,85.2
congested,reset-at-object,100,3,23,19,P,59.7
congested,reset-at-object,100,3,23,20,P,50.2
congested,reset-at-object,100,3,23,21,P,50.3
congested,reset-at-object,100,3,23,22,P,50.3
congested,reset-at-object,100,3,23,23,P,50.2
congested,reset-at-object,100,3,23,24,P,50.4
congested,reset-at-object,100,3,23,25,P,50.3
congested,reset-at-object,100,3,23,26,P,50.7
congested,reset-at-object,100,3,23,27,P,50.2
congested,reset-at-object,100,3,23,28,P,50.2
congested,reset-at-object,100,3,23,29,P,51.2
congested,reset-at-object,100,3,24,0,I,370.5
congested,reset-at-object,100,3,24,1,P,342.9
congested,reset-at-object,100,3,24,2,P,315.3
congested,reset-at-object,100,3,24,3,P,289.0
congested,reset-at-object,100,3,24,4,P,260.1
congested,reset-at-object,100,3,24,5,P,233.2
congested,reset-at-object,100,3,24,6,P,207.2
congested,reset-at-object,100,3,24,7,P,182.0
congested,reset-at-object,100,3,24,8,P,156.1
congested,reset-at-object,100,3,24,9,P,130.9
congested,reset-at-object,100,3,24,10,P,107.4
congested,reset-at-object,100,3,24,11,P,86.4
congested,reset-at-object,100,3,24,12,P,57.9
congested,reset-at-object,100,3,24,13,P,50.2
congested,reset-at-object,100,3,24,14,P,50.3
congested,reset-at-object,100,3,24,15,P,50.5
congested,reset-at-object,100,3,24,16,P,50.2
congested,reset-at-object,100,3,24,17,P,50.2
congested,reset-at-object,100,3,24,18,P,50.2
congested,reset-at-object,100,3,24,19,P,50.3
congested,reset-at-object,100,3,24,20,P,50.2
congested,reset-at-object,100,3,24,21,P,50.2
congested,reset-at-object,100,3,24,22,P,50.2
congested,reset-at-object,100,3,24,23,P,50.3
congested,reset-at-object,100,3,24,24,P,50.3
congested,reset-at-object,100,3,24,25,P,50.2
congested,reset-at-object,100,3,24,26,P,50.2
congested,reset-at-object,100,3,24,27,P,50.2
congested,reset-at-object,100,3,24,28,P,50.3
congested,reset-at-object,100,3,24,29,P,50.6
congested,reset-at-object,100,3,25,0,I,334.8
congested,reset-at-object,100,3,25,1,P,308.3
congested,reset-at-object,100,3,25,2,P,280.1
congested,reset-at-object,100,3,25,3,P,251.4
congested,reset-at-object,100,3,25,4,P,228.0
congested,reset-at-object,100,3,25,5,P,216.5
congested,reset-at-object,100,3,25,6,P,210.9
congested,reset-at-object,100,3,25,7,P,212.1
congested,reset-at-object,100,3,25,8,P,237.9
congested,reset-at-object,100,3,25,9,P,221.8
congested,reset-at-object,100,3,25,10,P,207.1
congested,reset-at-object,100,3,25,11,P,184.8
congested,reset-at-object,100,3,25,12,P,168.0
congested,reset-at-object,100,3,25,13,P,152.5
congested,reset-at-object,100,3,25,14,P,129.9
congested,reset-at-object,100,3,25,15,P,115.0
congested,reset-at-object,100,3,25,16,P,92.1
congested,reset-at-object,100,3,25,17,P,77.0
congested,reset-at-object,100,3,25,18,P,63.3
congested,reset-at-object,100,3,25,19,P,50.2
congested,reset-at-object,100,3,25,20,P,50.3
congested,reset-at-object,100,3,25,21,P,50.3
congested,reset-at-object,100,3,25,22,P,55.3
congested,reset-at-object,100,3,25,23,P,87.1
congested,reset-at-object,100,3,25,24,P,97.4
congested,reset-at-object,100,3,25,25,P,96.2
congested,reset-at-object,100,3,25,26,P,109.9
congested,reset-at-object,100,3,25,27,P,109.5
congested,reset-at-object,100,3,25,28,P,111.5
congested,reset-at-object,100,3,25,29,P,139.4
congested,reset-at-object,100,3,26,0,I,354.0
congested,reset-at-object,100,3,26,1,P,332.2
congested,reset-at-object,100,3,26,2,P,326.0
congested,reset-at-object,100,3,26,3,P,322.6
congested,reset-at-object,100,3,26,4,P,328.0
congested,reset-at-object,100,3,26,5,P,329.7
congested,reset-at-object,100,3,26,6,P,322.3
congested,reset-at-object,100,3,26,7,P,299.5
congested,reset-at-object,100,3,26,8,P,275.5
congested,reset-at-object,100,3,26,9,P,252.0
congested,reset-at-object,100,3,26,10,P,228.0
congested,reset-at-object,100,3,26,11,P,208.0
congested,reset-at-object,100,3,26,12,P,182.7
congested,reset-at-object,100,3,26,13,P,155.5
congested,reset-at-object,100,3,26,14,P,126.4
congested,reset-at-object,100,3,26,15,P,98.8
congested,reset-at-object,100,3,26,16,P,70.2
congested,reset-at-object,100,3,26,17,P,50.3
congested,reset-at-object,100,3,26,18,P,50.6
congested,reset-at-object,100,3,26,19,P,50.2
congested,reset-at-object,100,3,26,20,P,50.3
congested,reset-at-object,100,3,26,21,P,50.3
congested,reset-at-object,100,3,26,22,P,50.3
congested,reset-at-object,100,3,26,23,P,50.3
congested,reset-at-object,100,3,26,24,P,50.3
congested,reset-at-object,100,3,26,25,P,50.2
congested,reset-at-object,100,3,26,26,P,50.2
congested,reset-at-object,100,3,26,27,P,50.3
congested,reset-at-object,100,3,26,28,P,50.2
congested,reset-at-object,100,3,26,29,P,50.2
congested,reset-at-object,100,3,27,0,I,311.1
congested,reset-at-object,100,3,27,1,P,282.4
congested,reset-at-object,100,3,27,2,P,254.7
congested,reset-at-object,100,3,27,3,P,226.2
congested,reset-at-object,100,3,27,4,P,197.8
congested,reset-at-object,100,3,27,5,P,168.9
congested,reset-at-object,100,3,27,6,P,138.7
congested,reset-at-object,100,3,27,7,P,109.3
congested,reset-at-object,100,3,27,8,P,79.6
congested,reset-at-object,100,3,27,9,P,51.1
congested,reset-at-object,100,3,27,10,P,50.1
congested,reset-at-object,100,3,27,11,P,50.2
congested,reset-at-object,100,3,27,12,P,50.3
congested,reset-at-object,100,3,27,13,P,50.2
congested,reset-at-object,100,3,27,14,P,50.2
congested,reset-at-object,100,3,27,15,P,50.3
congested,reset-at-object,100,3,27,16,P,50.2
congested,reset-at-object,100,3,27,17,P,50.3
congested,reset-at-object,100,3,27,18,P,50.2
congested,reset-at-object,100,3,27,19,P,50.3
congested,reset-at-object,100,3,27,20,P,50.3
congested,reset-at-object,100,3,27,21,P,50.3
congested,reset-at-object,100,3,27,22,P,50.4
congested,reset-at-object,100,3,27,23,P,50.3
congested,reset-at-object,100,3,27,24,P,50.3
congested,reset-at-object,100,3,27,25,P,50.3
congested,reset-at-object,100,3,27,26,P,50.4
congested,reset-at-object,100,3,27,27,P,50.3
congested,reset-at-object,100,3,27,28,P,50.6
congested,reset-at-object,100,3,27,29,P,50.6
congested,reset-at-object,100,3,28,0,I,252.5
congested,reset-at-object,100,3,28,1,P,224.8
congested,reset-at-object,100,3,28,2,P,196.5
congested,reset-at-object,100,3,28,3,P,165.6
congested,reset-at-object,100,3,28,4,P,133.9
congested,reset-at-object,100,3,28,5,P,102.4
congested,reset-at-object,100,3,28,6,P,70.6
congested,reset-at-object,100,3,28,7,P,50.2
congested,reset-at-object,100,3,28,8,P,50.2
congested,reset-at-object,100,3,29,0,I,892.6
congested,reset-at-object,100,3,30,0,I,833.4
congested,reset-at-object,100,3,31,0,I,810.0
congested,reset-at-object,100,4,0,0,I,50.6
congested,reset-at-object,100,4,0,1,P,50.6
congested,reset-at-object,100,4,0,2,P,50.7
congested,reset-at-object,100,4,0,3,P,74.1
congested,reset-at-object,100,4,0,4,P,143.3
congested,reset-at-object,100,4,0,5,P,174.6
congested,reset-at-object,100,4,0,6,P,219.2
congested,reset-at-object,100,4,0,7,P,220.2
congested,reset-at-object,100,4,0,8,P,227.3
congested,reset-at-object,100,4,0,9,P,227.3
congested,reset-at-object,100,4,0,10,P,237.8
congested,reset-at-object,100,4,0,11,P,238.7
congested,reset-at-object,100,4,0,12,P,240.8
congested,reset-at-object,100,4,0,13,P,240.8
congested,reset-at-object,100,4,0,14,P,213.7
congested,reset-at-object,100,4,0,15,P,182.9
congested,reset-at-object,100,4,0,16,P,154.1
congested,reset-at-object,100,4,0,17,P,123.4
congested,reset-at-object,100,4,0,18,P,92.3
congested,reset-at-object,100,4,0,19,P,62.8
congested,reset-at-object,100,4,0,20,P,50.3
congested,reset-at-object,100,4,0,21,P,50.4
congested,reset-at-object,100,4,0,22,P,50.3
congested,reset-at-object,100,4,0,23,P,50.4
congested,reset-at-object,100,4,0,24,P,50.2
congested,reset-at-object,100,4,0,25,P,50.3
congested,reset-at-object,100,4,0,26,P,50.4
congested,reset-at-object,100,4,0,27,P,50.4
congested,reset-at-object,100,4,0,28,P,50.5
congested,reset-at-object,100,4,0,29,P,50.5
congested,reset-at-object,100,4,1,0,I,139.7
congested,reset-at-object,100,4,1,1,P,114.5
congested,reset-at-object,100,4,1,2,P,84.1
congested,reset-at-object,100,4,1,3,P,54.3
congested,reset-at-object,100,4,1,4,P,50.4
congested,reset-at-object,100,4,1,5,P,50.4
congested,reset-at-object,100,4,1,6,P,50.4
congested,reset-at-object,100,4,1,7,P,50.4
congested,reset-at-object,100,4,1,8,P,50.4
congested,reset-at-object,100,4,1,9,P,50.4
congested,reset-at-object,100,4,1,10,P,50.4
